,Soprano,Alto,Tenor,Bass
1257,5,8,5,5
286,5,0,8,8
253,7,0,5,5
775,A,7,s,A
1619,B,2,7,7
555,2,7,B,B
941,A,2,A,A
1715,0,5,2,2
729,2,s,s,2
763,9,2,s,2
974,7,5,3,3
519,B,2,5,5
1693,0,7,3,3
869,8,5,5,5
1066,5,3,A,A
46,7,3,0,0
1087,5,2,A,A
1183,7,2,A,A
1651,0,7,3,3
907,9,3,5,5
806,B,2,7,7
1369,8,s,0,0
353,s,s,s,s
163,5,0,8,8
32,8,5,0,0
477,0,9,6,6
429,2,A,7,7
123,4,7,0,0
54,5,2,0,0
1404,5,5,8,8
1072,5,3,A,A
1766,0,2,7,7
1010,8,0,8,8
1205,3,0,0,0
409,3,0,7,7
1711,0,5,2,2
1371,8,s,0,0
1646,0,7,3,3
643,2,7,3,3
663,0,7,3,3
1031,8,2,8,8
744,A,s,s,2
98,3,7,0,0
293,7,B,7,7
940,A,2,A,A
875,8,5,5,5
1267,7,8,5,5
1141,7,0,3,3
326,7,B,7,7
1172,5,0,2,2
1380,4,s,0,0
992,7,3,3,3
798,A,3,s,A
939,A,2,A,A
552,2,7,B,B
1306,1,A,A,A
340,s,s,s,s
32,8,5,0,0
910,9,3,5,5
1017,8,0,8,8
498,5,0,2,2
1744,0,2,7,7
689,2,6,2,2
555,2,7,B,B
1395,5,s,1,1
98,3,7,0,0
1467,5,7,0,0
1101,5,2,A,A
547,0,7,3,3
201,8,0,5,5
1292,3,9,5,5
1299,1,A,A,A
472,0,9,6,6
475,0,9,6,6
208,0,5,2,2
1664,0,0,3,3
679,2,6,2,2
1126,3,7,3,3
283,5,0,8,8
1751,0,2,7,7
508,B,2,7,7
463,2,9,6,6
130,4,7,0,0
624,2,7,3,3
670,0,7,3,3
832,1,3,A,A
81,8,s,s,8
869,8,5,5,5
1862,3,s,7,7
939,A,2,A,A
1085,5,2,A,A
362,s,s,s,s
1482,4,7,0,0
1138,3,0,3,3
1814,0,0,0,0
972,7,5,3,3
727,2,s,s,2
871,8,5,5,5
497,A,2,7,7
240,7,0,8,8
1705,0,5,2,2
1431,5,0,0,0
140,4,7,A,A
1758,0,2,7,7
1775,B,2,7,7
736,0,s,s,2
1656,0,0,3,3
336,s,s,s,s
1455,5,A,A,A
92,5,2,B,B
521,B,2,5,5
711,9,6,2,2
18,7,3,0,0
891,8,5,5,5
1567,9,5,5,5
771,A,7,s,A
93,5,2,B,B
233,7,B,7,7
1120,3,7,3,3
1252,5,8,5,5
1354,1,4,0,0
661,0,7,3,3
1021,8,2,8,8
900,9,3,5,5
655,0,7,3,3
1309,1,8,A,A
171,7,0,4,4
872,8,5,5,5
1463,5,8,A,A
559,2,7,B,B
640,2,7,3,3
528,0,7,3,3
1574,9,3,5,5
190,7,0,4,4
1562,9,5,5,5
875,8,5,5,5
277,5,0,8,8
359,s,s,s,s
670,0,7,3,3
528,0,7,3,3
105,3,7,0,0
1625,B,2,5,5
20,7,3,0,0
517,B,2,5,5
488,5,0,2,2
685,2,6,2,2
1013,8,0,8,8
1131,3,0,3,3
469,0,9,6,6
1072,5,3,A,A
800,A,3,s,A
1295,3,9,5,5
1760,0,2,7,7
1386,4,s,0,0
1047,8,3,3,3
307,7,B,7,7
224,7,B,7,7
122,4,7,0,0
1429,5,0,0,0
976,7,5,3,3
912,A,2,A,A
905,9,3,5,5
1404,5,5,8,8
1085,5,2,A,A
214,8,0,5,5
509,B,2,7,7
188,7,0,4,4
1222,7,0,7,8
17,7,3,0,0
1248,5,A,7,7
1774,B,2,7,7
1152,5,0,2,2
1823,0,0,0,0
98,3,7,0,0
179,7,0,4,4
1179,5,B,2,2
55,5,2,0,0
21,7,3,0,0
601,2,6,2,2
309,7,B,7,7
718,9,6,2,2
189,7,0,4,4
133,4,7,A,A
997,7,2,3,3
758,9,2,s,2
1557,8,0,5,5
1421,5,1,A,A
726,2,0,7,7
1315,1,8,A,A
1057,5,3,A,A
704,2,6,2,2
1600,A,1,8,8
693,2,6,2,2
634,2,7,3,3
1221,3,1,A,A
966,8,0,5,5
1583,9,3,5,5
938,A,2,A,A
1201,3,0,0,0
696,2,6,2,2
812,B,2,7,7
119,3,7,0,0
1056,5,3,A,A
1222,3,1,A,A
742,0,s,s,2
420,2,A,7,7
680,2,6,2,2
1609,B,2,7,7
961,7,3,3,3
1161,5,0,2,2
48,5,2,0,0
39,7,3,0,0
1384,4,s,0,0
1199,5,B,7,7
791,A,5,s,A
643,2,7,3,3
288,7,B,7,7
758,9,2,s,2
1206,3,0,0,0
611,2,6,2,2
838,1,3,A,A
653,0,7,3,3
65,5,2,0,0
858,A,4,7,7
1810,0,0,0,0
988,7,3,3,3
994,7,3,3,3
74,7,2,B,B
285,5,0,8,8
209,8,0,5,5
32,8,5,0,0
565,2,7,B,B
1023,5,7,7,7
1783,0,0,0,0
336,s,s,s,s
213,8,0,5,5
340,s,s,s,s
1073,5,3,A,A
87,5,2,B,B
220,7,B,7,7
855,A,4,7,7
172,7,0,4,4
1146,7,0,3,3
1269,7,8,5,5
1447,2,5,A,A
86,8,s,s,8
1473,5,7,0,0
856,A,4,7,7
382,3,3,0,0
368,3,3,0,0
1219,3,1,A,A
357,s,s,s,s
1223,3,1,A,A
432,0,9,7,7
1142,7,0,3,3
837,1,3,A,A
170,7,0,4,4
564,2,7,B,B
1025,8,2,8,8
201,8,0,5,5
391,2,A,7,7
189,7,0,4,4
1759,0,2,7,7
1252,5,8,5,5
592,s,5,s,8
103,3,7,0,0
940,A,2,A,A
855,A,4,7,7
194,8,0,5,5
127,4,7,0,0
581,3,7,0,0
686,2,6,2,2
1529,A,s,4,4
551,0,7,3,3
1177,5,B,2,2
21,7,3,0,0
1469,5,7,0,0
384,2,A,7,7
590,3,7,0,0
1772,B,2,7,7
959,8,2,A,A
1757,0,2,7,7
133,4,7,A,A
246,7,0,8,8
17,7,3,0,0
1610,B,2,7,7
879,8,7,5,5
1146,7,0,3,3
141,4,7,A,A
1760,0,2,7,7
159,5,0,8,8
847,0,3,8,8
184,7,0,4,4
345,s,s,s,s
851,0,3,8,8
684,2,6,2,2
559,2,7,B,B
1542,8,s,5,5
1121,3,7,3,3
1037,7,3,3,3
843,0,3,8,8
970,7,3,3,3
1456,5,A,A,A
1241,4,A,7,7
581,3,7,0,0
806,B,2,7,7
1571,9,5,5,5
1662,0,0,3,3
660,0,7,3,3
722,2,s,s,2
795,A,3,s,A
512,B,2,7,7
977,7,5,3,3
416,3,0,7,7
561,3,2,0,0
1089,5,2,A,A
1563,9,5,5,5
1493,5,5,5,5
695,2,6,2,2
795,A,3,s,A
183,7,0,4,4
1264,7,8,5,5
47,7,3,0,0
403,2,A,7,7
268,5,0,8,8
386,2,A,7,7
1158,5,0,2,2
126,4,7,0,0
310,7,B,7,7
879,8,7,5,5
305,7,B,7,7
1177,5,B,2,2
578,s,5,s,8
510,B,2,7,7
1679,0,A,4,4
282,5,0,8,8
1420,5,1,A,A
158,0,s,7,7
269,5,0,8,8
1617,B,2,7,7
393,2,A,7,7
1140,7,0,3,3
1447,5,A,1,1
1,7,3,0,0
1991,2,6,6,6
271,5,0,8,8
146,0,s,7,7
1396,3,3,3,3
1394,5,s,1,1
107,3,7,0,0
1734,0,2,7,7
398,2,A,7,7
1363,0,4,0,0
81,7,2,B,B
791,A,5,s,A
1514,0,s,4,4
832,1,3,A,A
1206,3,0,0,0
83,7,2,B,B
1009,8,0,8,8
662,7,7,s,3
1362,0,4,0,0
833,1,3,A,A
1117,3,7,3,3
269,5,0,8,8
1819,0,0,0,0
869,8,5,5,5
1039,7,3,3,3
1227,3,0,8,8
16,7,3,0,0
398,2,A,7,7
928,0,2,A,A
1448,5,A,1,1
702,2,6,2,2
108,3,7,0,0
1208,3,0,0,0
1514,0,s,4,4
454,0,9,7,7
441,0,9,7,7
111,3,7,0,0
181,7,0,4,4
1560,9,5,5,5
691,0,3,3,0
1752,0,2,7,7
212,8,0,5,5
662,0,7,3,3
69,5,2,0,0
286,5,0,8,8
1448,5,A,1,1
1031,8,2,8,8
485,A,2,7,7
1441,5,A,1,1
1088,5,2,A,A
133,4,7,A,A
941,A,2,A,A
857,A,4,7,7
968,7,3,3,3
1566,9,5,5,5
393,8,3,5,5
546,0,7,3,3
772,A,7,s,A
1555,8,0,5,5
1198,5,B,7,7
1559,8,0,5,5
247,7,0,8,8
204,8,0,5,5
88,5,2,B,B
1321,1,7,A,A
311,7,B,7,7
1614,B,2,7,7
340,s,s,s,s
1265,7,8,5,5
165,5,0,8,8
1269,7,8,5,5
1651,0,7,3,3
1079,5,3,A,A
1063,5,3,A,A
129,4,7,0,0
1754,0,2,7,7
420,2,A,7,7
1046,8,3,3,3
1034,7,3,3,3
1737,0,2,7,7
226,7,B,7,7
1121,3,7,3,3
1178,5,B,2,2
648,0,7,3,3
235,7,B,7,7
162,5,0,8,8
1263,7,8,5,5
1821,0,0,0,0
41,7,3,0,0
898,8,5,5,5
1597,A,1,8,8
850,0,3,8,8
920,A,2,A,A
206,8,0,5,5
497,A,2,7,7
732,0,s,s,2
705,2,6,2,2
1821,0,0,0,0
253,7,0,8,8
935,0,2,A,A
1176,5,B,2,2
1153,5,0,2,2
830,1,3,A,A
583,3,7,0,0
786,A,5,s,A
1650,0,7,3,3
889,8,5,5,5
507,B,2,7,7
864,8,5,5,5
363,s,s,s,s
1791,0,0,0,0
1273,5,8,5,5
1574,9,3,5,5
1312,1,8,A,A
451,0,9,7,7
113,7,s,s,7
1088,2,B,7,7
416,3,0,7,7
59,5,2,0,0
1620,B,2,5,5
1039,7,3,3,3
921,A,2,A,A
1326,1,7,A,A
496,5,0,2,2
1650,0,7,3,3
1691,0,8,5,5
1794,0,0,0,0
288,7,B,7,7
780,A,5,s,A
1441,5,A,1,1
807,B,2,7,7
754,A,s,s,2
86,5,2,B,B
1046,8,3,3,3
1423,5,1,A,A
880,8,7,5,5
7,7,3,0,0
517,B,2,5,5
1249,5,8,5,5
436,0,9,7,7
1357,0,4,0,0
854,A,4,7,7
455,0,9,7,7
1182,7,2,A,A
1619,B,2,7,7
962,7,3,3,3
367,s,s,s,s
302,7,B,7,7
1059,5,3,A,A
1074,5,3,A,A
1688,0,8,5,5
1,7,3,0,0
1093,5,2,A,A
705,2,6,2,2
483,A,2,7,7
126,4,7,0,0
1103,5,2,A,A
735,0,s,s,2
809,B,2,7,7
731,2,s,s,2
692,2,6,2,2
640,2,7,3,3
504,B,2,7,7
1438,5,0,0,0
1705,0,5,2,2
986,7,3,3,3
853,A,4,7,7
635,2,7,3,3
1011,8,0,8,8
957,7,3,0,0
1204,3,0,0,0
392,2,A,7,7
1769,0,2,7,7
1376,8,s,0,0
668,0,7,3,3
172,7,0,4,4
1689,0,8,5,5
1646,0,7,3,3
1646,0,7,3,3
542,0,7,3,3
446,0,9,7,7
1180,7,2,A,A
670,0,7,3,3
1415,5,5,8,8
345,s,s,s,s
1056,5,3,A,A
1489,5,5,5,5
365,3,3,0,0
945,A,2,A,A
157,0,s,7,7
330,7,B,7,7
1330,1,7,A,A
1776,0,0,0,0
921,A,2,A,A
1228,3,0,8,8
1344,1,4,0,0
70,5,2,0,0
1158,5,0,2,2
1541,8,s,5,5
1154,5,0,2,2
1641,0,3,3,3
1022,8,2,8,8
536,0,7,3,3
1580,9,3,5,5
364,s,s,s,s
1621,B,2,5,5
1132,3,0,3,3
1013,8,0,8,8
270,5,0,8,8
628,2,7,3,3
1807,0,0,0,0
1334,3,7,7,7
733,0,s,s,2
689,2,6,2,2
606,2,6,2,2
26,8,5,0,0
1517,0,s,4,4
399,2,A,7,7
92,8,s,s,8
1321,3,7,0,0
1218,3,1,A,A
925,0,2,A,A
284,5,0,8,8
195,8,0,5,5
1464,5,7,0,0
1198,5,B,7,7
1127,3,7,3,3
483,A,2,7,7
816,0,3,0,0
1579,s,2,s,A
1794,0,0,0,0
399,2,A,7,7
1182,5,B,2,2
142,0,s,s,0
545,0,7,3,3
1341,1,5,A,A
1644,0,7,3,3
1525,A,s,4,4
950,8,2,A,A
1641,0,3,3,3
1748,0,2,7,7
1457,5,A,A,A
1244,4,A,7,7
182,7,0,4,4
470,0,9,6,6
414,3,0,7,7
1488,5,5,5,5
691,2,6,2,2
879,8,7,5,5
1013,8,0,8,8
539,0,7,3,3
1138,3,0,3,3
1511,5,5,5,5
1332,1,5,A,A
554,2,7,B,B
881,8,7,5,5
1338,1,5,A,A
1819,0,0,0,0
1312,1,8,A,A
781,A,5,s,A
215,8,0,5,5
656,0,7,3,3
588,3,7,0,0
1734,0,2,7,7
732,0,s,s,2
857,A,4,7,7
81,8,s,s,8
133,4,7,A,A
1088,5,2,A,A
614,2,6,2,2
1326,1,7,A,A
909,B,2,s,s
1573,9,3,5,5
823,0,3,0,0
34,8,5,0,0
898,8,5,5,5
1465,s,A,s,A
1742,0,2,7,7
98,3,7,0,0
96,3,7,0,0
1453,5,A,A,A
1245,5,0,5,8
1712,0,5,2,2
1232,3,0,8,8
1114,3,3,3,3
911,9,3,5,5
78,7,2,B,B
1221,3,1,A,A
1594,A,1,A,A
983,7,5,3,3
434,7,2,3,3
1365,0,4,0,0
881,8,7,5,5
114,3,7,0,0
1152,5,0,2,2
1426,5,1,A,A
114,3,7,0,0
1199,5,B,7,7
124,4,7,0,0
916,0,3,0,0
732,0,s,s,2
1139,3,0,3,3
119,3,7,0,0
553,3,2,0,0
87,5,2,B,B
1244,4,A,7,7
376,s,s,s,s
1457,5,A,A,A
428,2,A,7,7
1002,7,2,3,3
363,s,s,s,s
1532,A,s,4,4
876,8,7,5,5
149,5,0,8,8
6,7,3,0,0
1471,5,7,0,0
62,5,2,0,0
1162,5,0,2,2
309,A,3,0,0
1800,0,0,0,0
1753,0,2,7,7
1572,9,3,5,5
542,3,3,0,0
363,s,s,s,s
1445,5,A,1,1
1166,5,2,2,2
1027,8,2,8,8
151,5,0,8,8
1232,3,0,8,8
850,0,3,8,8
1491,5,5,5,5
623,2,6,2,2
61,5,2,0,0
1255,5,8,5,5
650,0,7,3,3
219,7,B,7,7
35,8,5,0,0
1542,8,s,5,5
632,2,7,3,3
1319,1,8,A,A
1511,5,5,5,5
1466,5,7,0,0
1480,5,7,0,0
949,8,2,A,A
1439,s,3,s,3
1281,5,8,5,5
271,5,0,8,8
814,B,2,7,7
826,7,7,7,7
101,3,7,0,0
984,7,3,3,3
74,7,2,B,B
79,8,s,s,8
1122,3,7,3,3
1502,5,5,5,5
679,2,6,2,2
505,B,2,7,7
94,5,2,B,B
1074,5,3,A,A
1205,7,0,8,8
1428,5,0,0,0
84,5,2,B,B
384,8,3,5,5
368,s,s,s,s
1217,3,1,A,A
383,s,s,s,s
1697,0,7,3,3
281,5,0,8,8
1093,5,2,A,A
131,4,7,0,0
611,2,6,2,2
751,A,s,s,2
422,2,A,7,7
1173,5,0,2,2
2146,A,s,5,5
567,2,7,B,B
1531,A,s,4,4
1637,0,3,3,3
275,5,0,8,8
449,0,9,7,7
932,0,2,A,A
965,7,3,3,3
963,7,3,3,3
433,0,9,7,7
326,7,B,7,7
1305,1,A,A,A
658,0,7,3,3
963,7,3,3,3
967,7,3,3,3
1474,5,7,0,0
1337,1,5,A,A
1628,B,2,5,5
376,s,s,s,s
881,8,7,5,5
1127,3,7,3,3
1743,0,2,7,7
1670,0,A,4,4
1206,3,0,0,0
1667,0,0,3,3
215,8,0,5,5
356,s,s,s,s
45,7,3,0,0
1651,0,7,3,3
656,0,7,3,3
940,7,3,2,2
514,B,2,7,7
432,0,9,7,7
964,7,3,3,3
1449,5,A,1,1
1693,0,7,3,3
1048,8,3,3,3
1420,5,1,A,A
115,7,s,s,7
1126,0,0,3,0
695,2,6,2,2
151,5,0,8,8
1674,0,A,4,4
349,s,s,s,s
209,8,0,5,5
518,B,2,5,5
81,7,2,B,B
839,1,3,A,A
769,A,7,s,A
859,A,4,7,7
1470,5,7,0,0
592,3,7,0,0
303,7,B,7,7
1422,5,1,A,A
1317,1,8,A,A
375,s,s,s,s
809,B,2,7,7
1228,3,0,8,8
1507,5,5,5,5
1054,8,3,3,3
1426,5,1,A,A
1552,8,0,5,5
707,2,6,2,2
954,8,2,A,A
1000,7,2,3,3
99,3,7,0,0
1102,5,2,A,A
1029,8,2,8,8
730,2,0,7,7
339,s,s,s,s
580,3,7,0,0
1316,1,8,A,A
1182,5,B,2,2
306,7,B,7,7
876,8,7,5,5
1245,4,A,7,7
536,0,7,3,3
595,3,7,0,0
308,7,B,7,7
1585,A,1,A,A
914,A,2,A,A
1278,5,8,5,5
421,2,A,7,7
329,8,0,A,A
187,7,0,4,4
1476,5,7,0,0
1035,7,3,3,3
472,0,9,6,6
798,6,9,2,2
540,0,7,3,3
432,0,9,7,7
631,2,7,3,3
755,A,s,s,2
183,B,7,5,5
638,2,7,3,3
1549,8,0,5,5
1307,1,A,A,A
13,7,3,0,0
847,0,3,8,8
440,0,9,7,7
369,s,s,s,s
1597,A,1,8,8
675,2,6,2,2
1568,9,5,5,5
782,A,5,s,A
59,5,2,0,0
1181,5,B,2,2
313,7,B,7,7
464,2,9,6,6
1019,8,0,8,8
1675,0,A,4,4
1569,9,5,5,5
308,7,B,7,7
276,5,0,8,8
1405,5,5,8,8
522,B,2,5,5
1724,0,3,0,0
96,3,7,0,0
447,0,9,7,7
447,0,9,7,7
351,s,s,s,s
1258,5,8,5,5
1846,7,7,A,7
568,2,7,B,B
141,4,7,A,A
737,0,s,s,2
1050,8,3,3,3
1677,0,A,4,4
738,0,s,s,2
1833,7,7,7,7
1323,1,7,A,A
555,2,7,B,B
1583,9,3,5,5
1404,5,5,8,8
267,5,0,8,8
1017,8,0,8,8
123,4,7,0,0
172,7,0,4,4
274,5,0,8,8
1162,5,0,2,2
673,2,6,2,2
141,4,7,A,A
943,A,2,A,A
1760,0,2,7,7
104,3,7,0,0
724,2,s,s,2
907,9,3,5,5
656,0,7,3,3
900,9,3,5,5
199,8,0,5,5
1489,5,5,5,5
1355,1,4,0,0
1574,9,3,5,5
671,0,7,3,3
257,7,0,8,8
183,7,0,4,4
638,2,7,3,3
1783,0,0,0,0
340,s,s,s,s
174,7,0,4,4
1303,1,A,A,A
869,8,5,5,5
1773,B,2,7,7
1051,8,3,3,3
185,7,0,4,4
1080,5,2,A,A
1460,5,8,A,A
1133,3,0,3,3
1709,0,5,2,2
164,5,0,8,8
348,s,s,s,s
22,7,3,0,0
864,8,5,5,5
571,2,7,B,B
1606,A,1,8,8
778,A,7,s,A
266,5,0,8,8
1267,7,8,5,5
304,A,3,0,0
1650,0,7,3,3
54,5,2,0,0
1230,3,0,8,8
169,7,0,4,4
1261,5,A,5,7
1064,5,3,A,A
1436,5,0,0,0
374,s,s,s,s
1269,7,8,5,5
832,1,3,A,A
1299,1,A,A,A
321,A,2,A,A
614,s,8,s,5
920,A,2,A,A
956,8,2,A,A
332,8,0,A,A
605,2,6,2,2
692,0,3,3,0
250,7,0,8,8
114,3,7,0,0
1568,9,5,5,5
429,2,A,7,7
258,7,0,8,8
818,0,3,0,0
1121,3,7,3,3
899,8,5,5,5
793,A,3,s,A
1494,5,5,5,5
1052,8,3,3,3
1506,5,5,5,5
1514,0,s,4,4
275,5,0,8,8
1635,0,3,3,3
108,3,7,0,0
768,A,7,s,A
1005,7,2,3,3
117,3,7,0,0
149,5,0,8,8
297,7,B,7,7
877,2,5,s,s
1673,0,A,4,4
1330,1,7,A,A
602,2,6,2,2
1603,A,1,8,8
1155,5,0,2,2
371,s,s,s,s
322,7,B,7,7
897,8,5,5,5
644,A,7,s,3
889,8,5,5,5
941,A,2,A,A
354,5,A,3,3
1767,0,2,7,7
555,2,7,B,B
1745,0,2,7,7
886,8,7,5,5
375,s,s,s,s
212,0,5,2,2
261,7,0,8,8
723,2,s,s,2
126,4,7,0,0
1169,5,2,2,2
1185,5,B,2,2
483,A,2,7,7
144,5,0,8,8
491,5,0,2,2
1184,7,2,A,A
193,8,0,5,5
391,2,A,7,7
2333,6,9,2,2
1335,1,5,A,A
759,9,2,s,2
579,3,7,0,0
1015,8,0,8,8
73,7,2,B,B
642,2,7,3,3
420,2,A,7,7
659,0,7,3,3
751,A,s,s,2
494,A,2,7,7
1427,5,1,A,A
1600,A,1,8,8
53,5,2,0,0
313,7,B,7,7
1489,5,5,5,5
133,4,7,A,A
18,7,3,0,0
438,0,9,7,7
106,3,7,0,0
430,2,A,7,7
88,5,2,B,B
1017,8,0,8,8
95,5,2,B,B
1485,4,7,0,0
276,5,5,3,3
233,7,B,7,7
48,5,s,s,5
474,0,9,6,6
1762,0,2,7,7
1396,5,s,1,1
1357,0,4,0,0
1539,8,s,5,5
32,8,5,0,0
203,0,7,3,3
0,7,3,0,0
519,B,2,5,5
1225,3,0,8,8
1208,3,0,0,0
952,8,2,A,A
71,5,2,0,0
132,4,7,A,A
1586,A,1,A,A
833,1,3,A,A
432,0,9,7,7
164,5,0,8,8
300,7,B,7,7
1422,5,1,A,A
956,8,2,A,A
487,A,2,7,7
90,5,2,B,B
536,0,7,3,3
1438,5,0,0,0
1083,5,2,A,A
480,A,2,7,7
1373,8,s,0,0
119,3,7,0,0
515,B,2,7,7
47,7,3,0,0
1548,8,0,5,5
1500,5,5,5,5
585,3,7,0,0
12,3,s,s,3
241,7,0,8,8
606,2,6,2,2
277,5,0,8,8
668,0,7,3,3
1013,8,0,8,8
991,7,3,3,3
865,8,5,5,5
1519,0,s,4,4
265,5,0,8,8
1552,8,0,5,5
169,7,0,4,4
904,9,3,5,5
1468,5,7,0,0
1029,8,2,8,8
694,0,3,3,0
1501,5,5,5,5
738,0,s,s,2
407,2,A,7,7
497,A,2,7,7
369,s,s,s,s
726,2,s,s,2
1784,0,0,0,0
911,9,3,5,5
1267,7,8,5,5
582,3,7,0,0
765,9,2,s,2
950,8,2,A,A
127,4,7,0,0
709,9,6,2,2
946,A,2,A,A
448,0,9,7,7
856,A,4,7,7
92,8,s,s,8
546,0,7,3,3
763,9,2,s,2
1791,0,0,0,0
1819,0,0,0,0
1681,0,8,5,5
888,8,5,5,5
518,B,2,5,5
50,5,2,0,0
1275,5,8,5,5
363,s,s,s,s
699,2,6,2,2
715,9,6,2,2
882,8,7,5,5
772,A,7,s,A
396,2,A,7,7
395,2,A,7,7
710,9,6,2,2
599,s,5,s,8
716,9,6,2,2
755,7,A,9,7
414,3,0,7,7
383,s,s,s,s
858,A,4,7,7
1307,1,A,A,A
1134,3,0,3,3
1082,5,2,A,A
1006,7,2,3,3
1723,0,3,0,0
1576,9,3,5,5
74,7,2,B,B
325,7,B,7,7
1660,0,0,3,3
886,8,7,5,5
818,0,3,0,0
1205,3,0,0,0
711,9,6,2,2
460,2,9,6,6
1774,B,2,7,7
1767,0,2,7,7
1568,9,5,5,5
1757,0,2,7,7
813,B,2,7,7
1128,3,0,3,3
288,7,B,7,7
537,0,7,3,3
763,9,2,s,2
1565,9,5,5,5
253,7,0,8,8
653,0,7,3,3
1115,0,0,0,0
1816,0,0,0,0
214,8,0,5,5
750,A,s,s,2
225,7,B,7,7
1445,5,A,1,1
1065,5,3,A,A
1166,8,2,8,A
740,0,s,s,2
195,8,0,5,5
505,B,2,7,7
194,8,0,5,5
318,7,B,7,7
601,2,6,2,2
561,2,7,B,B
460,2,9,6,6
775,A,7,s,A
753,A,s,s,2
1099,2,B,7,7
1163,5,0,2,2
391,2,A,7,7
301,7,B,7,7
1248,5,8,5,5
179,7,0,4,4
132,4,7,A,A
1031,8,2,8,8
865,3,7,s,s
273,5,0,8,8
1181,5,B,2,2
578,3,7,0,0
724,2,s,s,2
844,0,3,8,8
526,B,2,5,5
1323,1,7,A,A
1263,7,8,5,5
679,2,6,2,2
161,5,0,8,8
1355,1,4,0,0
1781,0,0,0,0
121,0,s,s,0
988,7,3,3,3
199,8,0,5,5
1792,0,0,0,0
424,2,A,7,7
1088,5,2,A,A
1614,B,2,7,7
833,1,3,A,A
1442,5,A,1,1
2263,6,0,2,2
601,2,6,2,2
1238,4,A,7,7
1026,8,2,8,8
469,0,9,6,6
1649,0,7,3,3
73,7,2,B,B
554,2,7,B,B
110,3,7,0,0
670,0,7,3,3
20,7,3,0,0
1471,s,A,s,A
339,s,s,s,s
1105,3,3,3,3
757,9,2,s,2
205,8,0,5,5
1420,5,1,A,A
1038,3,0,7,7
650,0,7,3,3
241,7,0,8,8
429,2,A,7,7
110,3,7,0,0
804,B,2,7,7
617,2,6,2,2
141,4,7,A,A
1725,0,3,0,0
941,7,3,2,2
1723,0,3,0,0
537,0,7,3,3
251,7,0,8,8
87,5,2,B,B
641,2,7,3,3
1266,7,8,5,5
389,2,A,7,7
368,s,s,s,s
1332,1,5,A,A
943,A,2,A,A
101,3,7,0,0
1376,8,s,0,0
301,7,B,7,7
109,3,7,0,0
1430,5,0,0,0
928,0,2,A,A
649,0,7,3,3
1291,3,9,5,5
194,8,0,5,5
330,7,B,7,7
385,2,A,7,7
1694,0,7,3,3
495,A,2,7,7
234,7,B,7,7
662,0,7,3,3
1698,0,7,3,3
737,0,s,s,2
669,7,7,s,3
1599,A,1,8,8
1417,s,5,s,3
58,5,2,0,0
115,3,7,0,0
750,A,s,s,2
957,7,3,0,0
588,3,7,0,0
1587,A,1,A,A
622,2,6,2,2
1137,3,0,3,3
1240,4,A,7,7
1330,1,7,A,A
1396,3,3,3,3
467,2,9,6,6
1218,3,1,A,A
747,A,s,s,2
1378,8,s,0,0
658,0,7,3,3
1501,5,5,5,5
130,0,s,s,0
370,s,s,s,s
1079,5,3,A,A
964,7,3,3,3
1260,7,8,5,5
1666,0,0,3,3
410,3,0,7,7
1367,0,4,0,0
630,2,7,3,3
1810,0,0,0,0
1569,9,5,5,5
484,A,2,7,7
837,1,3,A,A
1433,5,0,0,0
796,A,3,s,A
160,5,0,8,8
406,2,A,7,7
1034,7,3,3,3
334,7,B,7,7
136,4,7,A,A
1415,5,5,8,8
1811,0,0,0,0
576,3,7,0,0
909,9,3,5,5
317,7,B,7,7
976,7,5,3,3
1672,0,A,4,4
1216,3,1,A,A
817,0,3,0,0
553,2,7,B,B
575,2,7,B,B
1082,5,2,A,A
1374,8,s,0,0
1311,1,8,A,A
140,4,7,A,A
477,0,9,6,6
615,2,6,2,2
265,5,0,8,8
1849,3,s,9,7
289,7,B,7,7
676,2,6,2,2
41,7,3,0,0
555,2,7,B,B
1360,0,4,0,0
605,2,6,2,2
1470,5,7,0,0
456,2,9,6,6
346,s,s,s,s
825,0,3,0,0
739,0,s,s,2
1470,5,7,0,0
1287,3,9,5,5
142,4,7,A,A
99,3,7,0,0
1663,0,0,3,3
510,B,2,7,7
1279,5,8,5,5
735,0,s,s,2
297,7,B,7,7
266,5,0,8,8
1676,0,A,4,4
1090,5,2,A,A
1375,8,s,0,0
390,2,A,7,7
923,A,2,A,A
64,5,2,0,0
1772,B,2,7,7
352,s,s,s,s
624,2,7,3,3
689,2,6,2,2
688,2,6,2,2
441,0,9,7,7
1272,5,8,5,5
153,5,0,8,8
302,7,B,7,7
475,0,9,6,6
985,7,3,3,3
409,3,0,7,7
1805,0,0,0,0
1096,5,2,A,A
512,B,2,7,7
628,2,7,3,3
568,2,7,B,B
266,5,0,8,8
950,8,2,A,A
1404,3,7,3,3
641,2,7,3,3
1433,5,0,0,0
1181,5,B,2,2
14,3,s,s,3
1142,7,0,3,3
451,0,9,7,7
365,s,s,s,s
544,0,7,3,3
96,3,7,0,0
519,B,2,5,5
1665,0,0,3,3
1573,9,3,5,5
1750,0,2,7,7
585,s,5,s,8
1325,1,7,A,A
760,9,2,s,2
1339,1,5,A,A
896,8,5,5,5
597,3,7,0,0
156,5,0,8,8
920,A,2,A,A
862,A,4,7,7
1717,0,3,0,0
840,0,3,8,8
1160,5,0,2,2
423,2,A,7,7
1007,7,2,3,3
