,Soprano,Alto,Tenor,Bass
1104,4,9,5,5
186,0,0,0,0
161,0,0,0,0
951,5,9,5,5
1025,2,0,0,0
995,2,0,7,7
853,4,9,5,5
46,4,0,0,0
145,0,0,0,0
992,2,0,7,7
1209,2,0,9,9
288,4,9,5,5
719,0,9,0,0
1606,7,4,0,0
281,4,9,5,5
2485,2,s,5,5
1779,B,8,4,4
807,5,B,7,7
161,5,7,s,2
1624,0,9,0,0
725,B,9,2,2
382,0,4,0,0
486,B,7,7,7
1230,2,0,7,7
590,4,2,2,2
962,4,0,9,9
172,0,0,0,0
360,0,7,4,4
304,2,9,5,5
1333,2,B,s,7
683,0,B,4,4
775,9,9,9,9
437,9,7,0,0
1147,0,9,6,6
796,5,9,9,9
822,5,B,7,7
171,5,5,s,2
591,5,B,7,7
1045,5,B,7,7
936,7,7,4,4
1155,B,2,7,7
687,0,4,4,4
1559,7,5,5,5
981,4,0,5,5
173,0,0,0,0
415,B,7,4,4
1342,0,0,0,0
693,2,B,5,5
34,5,2,2,2
533,4,0,0,0
208,4,0,2,2
67,4,0,5,4
282,4,7,4,4
1958,B,2,9,9
2441,0,s,4,4
1049,5,B,7,7
422,s,7,7,7
961,s,7,B,B
1551,7,5,5,5
514,7,7,4,4
62,4,0,5,4
1177,7,7,4,4
139,4,0,4,4
1,0,s,s,0
912,B,2,7,7
770,9,9,9,9
175,0,0,0,0
983,4,0,5,5
442,9,7,0,0
573,7,4,0,0
16,7,4,0,0
751,B,8,4,4
430,B,7,4,4
903,0,9,6,6
506,7,7,4,4
740,4,0,7,7
752,B,8,4,4
167,0,0,0,0
593,5,B,7,7
297,4,9,5,5
354,B,7,4,4
667,2,B,2,2
669,2,B,2,2
233,4,0,6,6
468,9,6,2,2
983,4,0,5,5
27,5,2,2,2
502,B,7,7,7
1010,0,0,0,0
801,5,9,9,9
455,9,7,0,0
1612,2,B,7,7
363,0,7,4,4
1844,B,7,4,4
1105,9,7,2,2
629,7,B,4,4
656,2,B,2,2
929,B,2,7,7
2692,9,s,5,5
407,0,2,2,2
1159,B,2,7,7
1269,0,0,0,0
677,0,B,4,4
550,7,9,5,5
2359,0,7,2,2
1340,0,0,0,0
3000,6,9,2,2
1027,4,0,0,0
393,0,6,2,2
748,B,8,4,4
1316,0,0,0,0
285,4,7,4,4
662,2,B,2,2
1042,0,9,7,9
1007,2,B,7,7
3046,2,7,7,7
859,4,7,4,4
140,2,B,7,7
345,2,7,4,4
369,0,7,4,4
5,7,4,0,0
348,0,7,4,4
814,5,9,5,5
592,4,2,2,2
598,5,B,7,7
113,4,5,s,0
1025,2,0,0,0
811,5,9,5,5
57,4,0,4,4
649,2,B,2,2
715,0,9,0,0
223,4,0,4,4
1185,7,7,4,4
55,4,0,4,4
2926,4,0,0,0
479,9,6,2,2
694,2,B,5,5
599,5,B,7,7
668,2,B,4,4
1137,2,9,6,6
754,B,8,4,4
542,7,9,5,5
528,4,0,0,0
971,2,0,9,9
533,7,9,5,5
1250,0,0,0,0
107,5,B,5,5
100,5,9,5,5
649,2,B,2,2
897,2,9,6,6
87,7,7,4,4
368,0,7,4,4
11,7,4,0,0
1210,2,0,9,9
1246,5,2,s,B
748,2,0,7,7
765,B,8,4,4
2154,9,s,9,9
317,2,9,5,5
104,5,B,5,5
495,B,7,7,7
174,0,0,0,0
1202,4,0,9,9
597,5,B,7,7
747,B,8,4,4
672,0,B,4,4
704,0,9,0,0
3362,B,5,7,7
1516,4,7,0,0
541,7,9,5,5
76,4,0,7,4
570,5,9,5,5
445,9,7,0,0
658,2,B,2,2
864,4,9,5,5
1090,4,B,7,7
204,4,0,2,2
1212,5,0,5,5
1253,0,0,0,0
1289,0,0,0,0
666,2,B,2,2
673,0,B,4,4
1001,2,0,7,7
1048,5,B,7,7
437,9,7,0,0
505,B,7,B,B
1792,B,9,5,5
376,0,6,2,2
3134,9,4,7,7
1109,4,9,5,5
562,5,9,5,5
73,4,0,7,4
0,7,4,0,0
896,2,9,6,6
24,5,2,2,2
1091,4,B,7,7
187,0,0,0,0
616,4,0,9,9
488,B,7,7,7
315,2,9,5,5
1198,5,B,7,7
130,2,0,7,7
2428,4,s,4,4
309,0,9,5,5
1199,5,B,7,7
175,0,0,0,0
1319,2,0,s,5
534,7,9,5,5
486,2,7,B,B
477,9,6,2,2
162,0,0,0,0
591,4,2,2,2
464,9,6,2,2
180,0,0,0,0
1251,0,0,0,0
3287,2,5,B,B
375,6,9,s,2
5,s,s,0,0
326,5,0,9,9
121,2,0,7,7
1342,0,0,0,0
1101,4,7,4,4
938,7,7,4,4
751,B,8,4,4
1967,9,0,9,9
1021,2,0,0,0
186,0,0,0,0
2555,7,9,9,9
193,4,0,0,0
218,4,0,4,4
326,2,7,4,4
208,4,0,2,2
990,2,0,7,7
2483,4,s,5,5
349,0,7,4,4
2416,5,4,4,4
863,4,7,4,4
1066,5,B,7,7
272,4,B,7,7
436,9,7,0,0
1033,5,0,9,9
1334,0,0,0,0
1101,4,7,4,4
1203,4,0,9,9
1000,B,7,4,7
2044,0,6,2,2
843,4,B,7,7
684,0,4,4,4
1327,0,0,0,0
470,9,6,2,2
1158,B,2,7,7
948,5,9,5,5
154,0,0,0,0
1084,4,5,5,5
116,4,7,s,0
852,4,9,5,5
690,2,B,5,5
349,7,B,s,2
2059,0,6,2,2
1057,5,B,7,7
798,5,9,9,9
850,4,B,7,7
398,0,2,2,2
264,9,9,s,9
730,B,9,2,2
145,0,0,0,0
705,0,9,0,0
347,2,7,4,4
2134,9,9,9,9
346,7,0,s,2
607,4,0,9,9
674,0,B,4,4
1153,7,7,7,7
547,7,9,5,5
159,0,0,0,0
814,5,9,5,5
230,4,0,6,6
454,9,7,0,0
382,6,9,s,2
710,0,9,0,0
1296,0,0,0,0
1223,5,0,s,9
886,0,9,5,5
413,s,7,7,7
1153,7,7,7,7
278,4,9,5,5
911,0,9,6,6
791,0,9,9,9
913,s,5,9,9
684,0,4,4,4
374,0,6,2,2
1348,0,0,0,0
728,B,9,2,2
229,4,0,6,6
2590,6,9,2,2
479,9,6,2,2
1091,0,7,9,7
1224,2,0,7,7
2635,s,5,7,7
106,5,B,5,5
514,7,7,4,4
681,0,B,4,4
1164,B,2,7,7
104,5,B,5,5
274,7,2,B,B
1226,2,0,7,7
297,4,9,5,5
112,4,5,s,0
1262,0,0,0,0
687,0,4,4,4
771,9,9,9,9
1054,0,9,4,9
291,4,9,5,5
185,0,0,0,0
1085,4,B,7,7
1082,4,B,7,7
579,5,B,7,7
37,5,2,2,2
475,9,6,2,2
616,4,0,9,9
63,4,0,5,4
519,7,7,4,4
2522,7,7,B,B
1115,4,9,5,5
915,B,2,7,7
343,2,7,4,4
339,2,7,4,4
1260,0,0,0,0
61,2,s,s,0
58,2,s,s,0
179,0,0,0,0
1015,0,0,0,0
1244,2,B,7,7
792,5,9,9,9
898,2,9,6,6
1201,4,0,9,9
1304,0,0,0,0
844,4,B,7,7
1140,0,9,6,6
390,0,6,2,2
569,5,9,5,5
313,7,7,s,4
1292,0,0,0,0
453,9,7,0,0
218,4,0,4,4
649,2,B,2,2
1630,0,9,0,0
137,2,0,7,7
773,0,0,0,0
558,B,4,0,0
457,4,8,4,4
340,2,7,4,4
502,B,7,7,7
941,7,7,4,4
1252,0,0,0,0
80,7,4,0,0
1693,9,7,0,0
629,2,0,5,5
1334,0,0,0,0
209,4,0,2,2
160,0,0,0,0
450,9,7,0,0
970,2,0,9,9
935,B,2,7,7
548,7,9,5,5
2379,B,2,2,2
1043,5,0,9,9
643,2,B,4,4
717,0,9,0,0
525,7,7,4,4
556,2,B,8,8
144,0,0,0,0
915,B,2,7,7
471,9,6,2,2
75,4,0,7,4
2203,B,s,8,8
1053,5,9,5,5
1054,5,9,5,5
857,4,9,5,5
940,7,7,4,4
51,4,0,4,4
1130,2,9,6,6
1833,7,7,4,4
140,2,B,7,7
935,B,2,7,7
604,2,2,2,2
912,B,2,7,7
1239,0,6,2,2
813,5,9,5,5
733,B,9,2,2
2347,0,7,0,0
870,4,4,7,0
837,s,2,s,0
1261,0,0,0,0
22,7,4,0,0
365,0,7,4,4
81,4,0,7,4
791,0,9,9,9
79,2,s,s,B
220,4,0,4,4
387,0,6,2,2
1250,0,0,0,0
685,0,4,4,4
156,5,7,s,2
839,2,B,7,7
1752,4,7,7,7
993,2,0,7,7
292,9,6,s,2
3546,2,B,2,2
132,4,0,s,0
1148,0,9,6,6
577,5,B,7,7
615,4,0,9,9
231,4,0,6,6
2622,s,9,7,7
449,9,7,0,0
1109,4,9,5,5
721,B,9,2,2
709,0,9,0,0
103,4,7,s,0
286,4,7,4,4
133,2,0,7,7
2622,s,9,7,7
695,0,4,4,4
618,9,0,2,2
1119,2,9,5,5
1036,0,9,9,9
1080,4,B,7,7
526,7,7,4,4
3531,2,B,2,2
1086,4,B,7,7
1431,4,s,4,4
254,4,B,7,7
1057,5,B,7,7
1227,2,0,7,7
729,2,0,7,7
362,0,7,4,4
928,B,5,7,9
178,5,4,s,2
3046,2,7,7,7
1203,4,0,9,9
1048,5,B,7,7
1250,0,0,0,0
968,2,7,B,B
1102,4,7,4,4
413,B,7,4,4
1279,0,0,0,0
671,2,B,2,2
56,4,0,4,4
587,5,2,2,2
884,0,9,5,5
557,0,4,0,0
2704,9,B,5,5
574,5,9,5,5
1169,B,2,7,7
205,4,0,2,2
1254,0,0,0,0
1164,B,2,7,7
1075,2,B,7,7
1306,0,0,0,0
49,4,0,4,4
264,9,9,s,9
727,2,0,7,7
90,7,7,4,4
3023,6,9,2,2
1010,0,0,0,0
602,4,0,9,9
1126,0,9,5,5
817,5,B,7,7
3545,2,B,2,2
1143,0,9,6,6
1684,9,7,0,0
625,2,0,5,5
624,7,B,4,4
447,s,7,9,9
295,9,2,s,2
180,0,0,0,0
91,7,7,4,4
39,0,s,s,0
1231,2,0,7,7
982,4,0,5,5
409,B,7,4,4
84,7,7,4,4
1341,2,B,s,7
314,7,7,s,4
784,0,9,9,9
154,0,0,0,0
26,5,2,2,2
431,s,7,7,7
535,7,9,5,5
534,7,9,5,5
481,B,7,7,7
615,4,0,9,9
45,5,2,2,2
1194,5,B,7,7
201,4,0,0,0
47,5,2,2,2
632,B,7,4,4
681,0,B,4,4
115,4,0,0,0
501,B,7,7,7
515,9,5,B,B
109,4,0,0,0
1301,0,0,0,0
2245,0,0,7,9
661,4,0,4,4
997,2,0,7,7
568,5,9,5,5
974,5,0,5,5
612,4,0,9,9
257,4,B,7,7
675,0,B,4,4
302,2,9,5,5
919,B,2,7,7
531,7,9,5,5
636,0,9,4,4
377,0,6,2,2
229,7,4,s,4
420,B,7,4,4
443,9,7,0,0
381,0,4,0,0
1302,0,0,0,0
670,2,B,4,4
870,4,9,5,5
783,0,9,9,9
18,7,4,0,0
1138,2,9,6,6
53,2,s,s,0
236,4,0,6,6
1209,2,0,9,9
670,2,B,2,2
304,2,9,5,5
622,4,0,9,9
66,4,0,5,4
444,9,7,0,0
991,2,0,7,7
218,4,0,4,4
659,2,B,2,2
456,9,6,2,2
281,4,9,5,5
366,0,7,4,4
833,4,B,7,7
296,4,9,5,5
897,2,9,6,6
5,0,s,s,0
1131,9,7,2,2
71,4,0,5,4
2810,7,7,7,7
166,0,0,0,0
645,2,B,4,4
2690,9,s,5,5
607,0,4,2,2
480,B,7,7,7
1365,7,0,0,0
998,2,0,7,7
460,9,6,2,2
1237,2,0,7,7
556,5,9,5,5
1308,0,0,0,0
263,2,B,7,7
1142,0,9,6,6
1057,5,B,7,7
1072,0,6,2,2
2961,7,B,4,4
193,4,0,0,0
1267,0,0,0,0
447,9,7,0,0
351,0,7,4,4
547,4,0,0,0
327,2,7,4,4
731,A,0,5,5
426,s,7,7,7
168,5,5,s,2
1220,4,0,5,5
291,9,6,s,2
1020,2,0,0,0
1128,2,9,6,6
1234,2,0,7,7
29,5,2,2,2
972,0,7,9,B
2233,0,0,s,9
271,4,B,7,7
77,4,0,7,4
429,B,7,4,4
1017,0,0,0,0
443,s,7,9,9
867,4,9,5,5
2035,0,8,4,4
610,4,0,9,9
556,5,9,5,5
917,B,2,7,7
1056,5,B,7,7
339,7,2,s,2
800,5,9,9,9
834,9,B,4,4
1304,0,0,0,0
322,7,9,s,4
1336,0,0,0,0
1317,0,0,0,0
490,B,7,7,7
19,7,4,0,0
332,2,6,2,2
954,5,B,7,7
265,4,B,7,7
113,4,0,0,0
696,4,0,0,0
1156,B,2,7,7
1110,4,9,5,5
677,0,9,5,5
295,4,9,5,5
766,B,8,4,4
711,0,9,0,0
2119,9,9,9,9
1032,5,0,9,9
1832,7,7,4,4
414,B,7,4,4
622,0,4,9,9
765,B,8,4,4
208,4,0,2,2
751,B,8,4,4
1107,4,9,5,5
30,5,2,2,2
1169,B,2,7,7
1252,0,0,0,0
47,5,2,2,2
977,5,0,5,5
844,s,2,s,B
86,7,7,4,4
317,7,7,s,4
660,2,B,2,2
181,5,2,s,2
674,0,9,5,5
400,0,2,2,2
695,0,4,4,4
81,2,s,s,B
303,2,9,5,5
613,4,0,9,9
251,9,0,s,9
404,7,B,7,7
19,7,4,0,0
1215,5,0,5,5
113,4,0,0,0
363,0,7,4,4
1090,4,B,7,7
1168,B,2,7,7
115,4,0,0,0
774,9,9,9,9
1217,5,0,5,5
7,0,s,s,0
1320,0,0,0,0
605,4,0,9,9
2690,9,s,5,5
11,7,4,0,0
947,7,7,4,4
1128,2,9,6,6
174,0,0,0,0
159,5,7,s,2
72,4,0,7,4
16,0,s,s,0
779,9,9,9,9
432,9,7,0,0
607,4,0,9,9
2055,2,6,2,2
1021,2,0,0,0
1475,5,9,9,9
2839,7,9,2,2
171,5,5,s,2
1215,5,0,5,5
89,7,7,4,4
301,2,9,5,5
263,9,0,s,9
1159,B,2,7,7
642,2,0,5,5
1238,2,0,7,7
908,0,9,6,6
519,7,7,4,4
769,9,9,9,9
356,B,7,4,4
900,0,9,6,6
37,5,2,2,2
238,7,2,s,4
733,B,9,2,2
260,2,B,7,7
1016,0,0,0,0
263,9,0,s,9
303,2,9,5,5
266,4,B,7,7
324,2,7,4,4
106,5,B,5,5
189,0,0,0,0
233,7,4,s,4
483,B,7,7,7
731,B,9,2,2
116,4,0,0,0
62,4,0,5,4
491,2,7,B,B
317,2,9,5,5
1106,9,7,2,2
839,2,B,7,7
142,2,B,7,7
482,B,7,7,7
1553,7,5,5,5
242,2,B,7,7
189,0,0,0,0
546,7,9,5,5
462,9,6,2,2
976,5,0,5,5
574,7,4,0,0
857,4,9,5,5
549,4,0,0,0
104,5,B,5,5
797,5,9,9,9
651,2,B,2,2
240,9,0,s,9
1333,0,0,0,0
77,4,0,7,4
637,2,0,5,5
540,7,9,5,5
64,2,s,s,0
1493,5,7,0,0
1005,2,B,7,7
752,B,8,4,4
1046,5,B,7,7
2169,B,s,9,9
562,5,9,5,5
1590,0,4,0,0
1338,0,0,0,0
33,0,s,s,0
1129,2,9,6,6
1022,2,0,0,0
1341,0,0,0,0
828,4,B,7,7
106,4,7,s,0
611,0,4,2,2
852,4,9,5,5
359,7,0,s,2
378,0,4,0,0
22,0,s,s,0
1115,4,9,5,5
858,4,7,4,4
494,B,7,7,7
479,9,6,2,2
406,7,B,7,7
608,4,0,9,9
1277,0,0,0,0
578,5,B,7,7
250,2,B,7,7
1060,5,B,7,7
431,B,7,4,4
578,5,B,7,7
587,5,B,7,7
141,2,B,7,7
860,4,7,4,4
688,0,4,4,4
460,9,6,2,2
89,2,s,s,B
211,4,0,2,2
601,4,0,9,9
3446,4,2,5,5
88,7,7,4,4
71,4,0,5,4
750,B,8,4,4
858,4,7,4,4
197,4,0,0,0
1568,9,5,5,5
380,0,4,0,0
723,B,9,2,2
245,2,B,7,7
13,7,4,0,0
3344,5,5,9,9
194,4,0,0,0
1131,2,9,6,6
1174,B,2,7,7
568,5,9,5,5
1149,0,9,6,6
2435,2,s,4,4
103,5,B,5,5
590,5,B,7,7
686,0,4,4,4
374,0,6,2,2
766,B,8,4,4
152,0,0,0,0
567,5,9,5,5
3098,2,5,9,5
469,9,6,2,2
1122,B,7,0,0
1092,4,9,5,5
1080,4,B,7,7
68,2,s,s,0
2921,4,0,0,0
906,0,9,6,6
366,0,7,4,4
953,9,5,2,9
1312,0,0,0,0
1853,0,7,4,4
328,2,7,4,4
2326,4,B,0,0
2738,s,2,5,5
460,9,6,2,2
384,0,6,2,2
539,2,9,6,6
816,5,B,7,7
1150,0,9,6,6
723,B,9,2,2
295,4,9,5,5
865,4,9,5,5
800,s,0,0,0
349,0,7,4,4
572,5,9,5,5
957,5,B,7,7
342,2,7,4,4
1168,B,2,7,7
725,B,9,2,2
1239,5,2,s,B
74,2,s,s,B
284,4,7,4,4
808,5,B,7,7
301,2,9,5,5
951,5,9,5,5
92,7,7,4,4
609,4,0,9,9
709,4,0,0,0
223,4,0,4,4
871,4,9,5,5
1188,5,9,5,5
1269,0,0,0,0
397,0,2,2,2
997,2,0,7,7
616,B,2,2,2
1020,2,9,B,0
100,5,9,5,5
877,2,9,5,5
2114,9,9,9,9
240,2,B,7,7
150,0,0,0,0
1314,0,0,0,0
1096,2,7,B,7
1280,0,0,0,0
392,0,6,2,2
371,0,7,4,4
1428,7,B,9,7
1538,5,5,5,5
794,5,9,9,9
731,B,9,2,2
1141,0,9,6,6
595,5,B,7,7
527,5,2,B,B
1020,2,0,0,0
1284,0,0,0,0
1963,9,0,9,9
1287,0,0,0,0
1152,B,2,7,7
1048,5,B,7,7
302,2,9,5,5
1159,B,2,7,7
719,0,9,0,0
116,4,0,0,0
205,4,0,2,2
343,2,7,4,4
221,4,0,4,4
657,2,B,2,2
551,7,9,5,5
1047,0,9,6,9
293,4,9,5,5
565,5,9,5,5
1057,5,B,7,7
1315,0,0,0,0
1190,5,9,5,5
796,5,9,9,9
1237,5,2,s,B
744,B,8,4,4
776,9,9,9,9
309,9,6,s,2
808,5,B,7,7
685,0,9,5,5
1756,4,7,7,7
735,B,9,2,2
111,4,0,0,0
641,2,0,5,5
349,7,B,s,2
2784,B,7,7,7
1262,0,0,0,0
449,9,7,0,0
1340,0,0,0,0
859,7,2,s,B
548,4,0,0,0
961,4,0,9,9
339,2,7,4,4
377,0,6,2,2
644,2,0,5,5
833,s,2,s,0
167,0,0,0,0
515,7,7,4,4
457,9,6,2,2
1061,5,B,7,7
790,0,9,9,9
482,s,7,B,B
631,2,0,5,5
860,4,7,4,4
325,2,7,4,4
681,0,B,4,4
120,2,0,7,7
640,2,0,5,5
271,9,7,s,9
338,2,7,4,4
493,B,7,7,7
1165,7,0,7,7
553,5,9,5,5
1044,5,B,7,7
141,2,B,7,7
161,0,0,0,0
549,7,9,5,5
761,B,8,4,4
1228,2,0,7,7
268,4,B,7,7
950,5,9,5,5
2805,5,7,7,7
58,2,s,s,0
184,0,0,0,0
118,4,0,0,0
429,B,7,4,4
907,0,9,6,6
913,s,5,9,9
469,9,6,2,2
1108,4,9,5,5
598,5,B,7,7
82,4,0,7,4
870,4,9,5,5
52,4,0,4,4
986,2,0,7,7
1065,5,B,7,7
26,0,s,s,0
5,7,4,0,0
1226,2,0,7,7
91,7,7,4,4
248,2,B,7,7
1172,B,2,7,7
155,5,9,s,2
92,7,7,4,4
494,B,7,7,7
266,4,B,7,7
643,2,B,4,4
1084,4,B,7,7
759,B,8,4,4
985,2,0,7,7
1046,5,B,7,7
1216,5,0,5,5
785,0,9,9,9
437,9,7,0,0
1114,4,9,5,5
543,7,9,5,5
492,0,7,B,B
566,5,9,5,5
720,B,9,2,2
739,4,0,7,7
429,s,7,7,7
1028,4,0,0,0
739,B,9,2,2
529,7,9,5,5
289,4,9,5,5
261,2,B,7,7
117,4,0,0,0
1054,5,9,5,5
764,B,8,4,4
450,9,7,0,0
312,2,9,5,5
227,4,0,4,4
138,2,B,7,7
48,4,0,4,4
705,0,9,0,0
695,2,B,5,5
224,4,0,4,4
737,B,9,2,2
586,5,B,7,7
38,5,2,2,2
818,s,2,s,0
61,4,0,5,4
563,5,9,5,5
409,B,7,4,4
105,5,B,5,5
355,B,7,4,4
149,0,0,0,0
835,2,B,7,7
90,7,7,4,4
241,2,B,7,7
1919,B,5,2,2
654,2,B,2,2
1146,0,9,6,6
1062,5,B,7,7
316,2,9,5,5
1925,0,4,0,0
48,4,0,4,4
210,7,B,s,4
182,0,0,0,0
365,0,7,4,4
1485,5,9,5,5
517,7,7,4,4
638,0,9,4,4
210,7,B,s,4
713,0,9,0,0
636,2,0,5,5
192,7,B,s,4
278,4,9,5,5
1283,0,0,0,0
937,7,7,4,4
386,0,6,2,2
57,4,0,4,4
673,0,B,4,4
683,0,B,4,4
421,B,7,4,4
118,4,0,0,0
121,2,0,7,7
1252,0,0,0,0
994,B,7,5,7
228,7,4,s,4
897,2,9,6,6
71,4,0,5,4
238,4,0,6,6
240,9,0,s,9
672,0,B,4,4
315,2,9,5,5
94,7,7,4,4
952,5,9,5,5
479,9,6,2,2
917,B,2,7,7
914,B,2,7,7
454,9,7,0,0
1324,0,0,0,0
0,0,s,s,0
277,4,9,5,5
100,4,s,s,0
691,2,B,5,5
606,4,0,9,9
327,2,7,4,4
179,0,0,0,0
66,4,0,5,4
111,4,0,0,0
1246,2,B,7,7
36,5,2,2,2
1148,0,9,6,6
380,0,4,0,0
396,0,2,2,2
117,4,0,0,0
314,7,7,s,4
893,2,9,6,6
939,9,5,5,9
1424,7,B,7,7
54,2,s,s,0
403,0,2,2,2
1162,7,B,7,7
440,9,7,0,0
1127,0,9,5,5
1034,5,0,9,9
638,2,0,5,5
1378,9,0,9,0
421,B,7,4,4
957,5,B,7,7
1012,0,0,0,0
680,0,B,4,4
154,0,0,0,0
687,0,9,5,5
694,0,4,4,4
898,2,9,6,6
123,4,4,s,0
2878,5,9,2,2
129,4,2,s,0
113,4,0,0,0
263,2,B,7,7
988,2,0,7,7
706,2,0,0,0
1260,A,7,3,3
1034,5,0,9,9
26,5,2,2,2
1008,0,0,0,0
85,7,7,4,4
154,0,0,0,0
902,0,9,6,6
825,5,B,7,7
841,s,2,s,B
2347,0,7,0,0
1336,0,0,0,0
578,5,B,7,7
274,4,B,7,7
1095,4,9,5,5
389,0,6,2,2
764,2,B,7,7
334,2,6,2,2
547,7,9,5,5
875,4,4,7,0
954,9,5,0,9
1050,5,9,5,5
842,s,2,s,B
391,0,6,2,2
566,5,9,5,5
2232,0,0,s,9
722,B,9,2,2
270,9,7,s,9
1523,4,7,0,0
1005,2,B,7,7
1169,B,2,7,7
1636,0,6,2,2
656,2,B,2,2
967,2,7,B,B
197,4,0,0,0
1125,0,9,5,5
1299,0,0,0,0
105,5,B,5,5
1141,0,9,6,6
503,2,7,B,B
641,2,0,5,5
0,7,4,0,0
543,7,9,5,5
1984,4,B,4,4
75,4,0,7,4
24,5,2,2,2
44,5,2,2,2
54,4,0,4,4
1250,0,0,0,0
525,7,7,4,4
573,7,4,0,0
752,B,8,4,4
15,7,4,0,0
1099,4,7,4,4
560,5,9,5,5
0,7,4,0,0
1233,2,0,7,7
1165,B,2,7,7
197,4,0,0,0
343,2,7,4,4
1148,0,9,6,6
42,5,2,2,2
1312,0,0,0,0
420,B,7,4,4
198,4,0,0,0
1189,5,9,5,5
1125,0,9,5,5
1535,5,0,9,9
416,B,7,4,4
556,5,9,5,5
487,B,7,7,7
1320,0,0,0,0
676,0,B,4,4
46,5,2,2,2
827,s,2,s,0
704,0,9,0,0
181,0,0,0,0
847,4,B,7,7
1084,4,B,7,7
1202,4,0,9,9
54,4,0,4,4
573,7,4,0,0
13,7,4,0,0
699,0,9,0,0
1556,4,0,9,9
1087,4,B,7,7
374,6,9,s,2
35,5,2,2,2
267,4,B,7,7
678,0,B,4,4
1313,0,0,0,0
441,9,7,0,0
82,4,0,7,4
1191,5,9,5,5
466,9,6,2,2
1126,0,9,5,5
362,0,7,4,4
1250,0,0,0,0
824,5,B,7,7
1339,0,0,0,0
107,5,B,5,5
155,0,0,0,0
649,2,B,2,2
485,B,7,7,7
899,2,9,6,6
755,2,0,7,7
465,s,6,9,9
307,0,9,5,5
274,4,B,7,7
1307,0,0,0,0
1202,4,0,9,9
3450,5,2,5,5
1343,0,0,0,0
598,5,B,7,7
2053,2,6,2,2
663,2,B,2,2
100,5,9,5,5
761,B,8,4,4
3596,4,0,0,0
1120,2,9,5,5
97,5,9,5,5
1295,0,0,0,0
942,7,7,4,4
288,4,9,5,5
725,B,9,2,2
144,0,0,0,0
143,2,B,7,7
399,7,B,7,7
102,5,B,5,5
197,4,0,0,0
1324,0,0,0,0
143,4,B,s,0
177,0,0,0,0
1089,4,B,7,7
1335,0,0,0,0
735,4,0,7,7
2609,7,0,7,7
1181,7,7,4,4
467,9,6,2,2
436,s,7,9,9
388,0,6,2,2
210,4,0,2,2
816,5,B,7,7
2,7,4,0,0
1169,B,2,7,7
152,0,0,0,0
442,s,7,9,9
30,5,2,2,2
489,B,7,7,7
305,9,4,s,2
909,0,9,6,6
192,4,0,0,0
79,4,0,7,4
1225,2,0,7,7
17,7,4,0,0
1195,5,B,7,7
1608,2,B,7,7
427,B,7,4,4
813,5,9,5,5
813,5,9,5,5
310,9,6,s,2
3214,B,2,7,7
1258,0,0,0,0
1063,5,B,7,7
1073,4,B,7,7
979,4,9,0,0
190,0,0,0,0
672,0,B,4,4
1304,0,0,0,0
1427,7,B,7,7
333,2,6,2,2
1186,7,7,4,4
780,0,9,9,9
953,5,9,5,5
726,B,9,2,2
335,2,6,2,2
248,2,B,7,7
42,0,s,s,0
42,0,s,s,0
1298,0,0,0,0
347,2,7,4,4
273,4,B,7,7
912,s,5,9,9
1315,2,0,s,5
753,B,8,4,4
59,4,0,4,4
597,5,B,7,7
1239,2,0,7,7
1022,2,0,0,0
164,0,0,0,0
545,7,9,5,5
294,9,2,s,2
1032,5,0,9,9
1033,5,0,9,9
1015,0,0,0,0
1150,0,9,6,6
1196,5,B,7,7
2501,B,7,7,7
402,0,2,2,2
605,0,4,9,9
1140,0,9,6,6
89,7,7,4,4
642,2,0,5,5
1287,0,0,0,0
1231,5,2,s,B
596,5,B,7,7
790,0,9,9,9
230,4,0,6,6
515,7,7,4,4
839,2,B,7,7
627,2,0,5,5
873,4,9,5,5
18,0,s,s,0
620,4,0,9,9
335,7,0,s,4
938,7,7,4,4
379,0,4,0,0
553,5,9,5,5
1083,4,B,7,7
380,0,4,0,0
440,9,7,0,0
299,4,9,5,5
659,2,B,2,2
1335,0,0,0,0
1182,7,7,4,4
963,4,0,9,9
570,5,9,5,5
172,0,0,0,0
1081,4,B,7,7
226,4,0,4,4
74,2,s,s,B
1241,2,0,7,7
678,0,B,4,4
381,0,4,0,0
2333,4,0,0,0
371,0,7,4,4
682,0,B,4,4
215,4,0,2,2
377,0,6,2,2
205,4,0,2,2
610,4,0,9,9
1060,5,B,7,7
343,2,7,4,4
819,5,B,7,7
925,B,2,7,7
567,5,9,5,5
621,4,0,9,9
907,0,9,6,6
351,0,7,4,4
777,9,9,9,9
629,2,0,5,5
149,0,0,0,0
668,2,B,2,2
381,6,9,s,2
193,4,0,0,0
3282,2,5,B,B
1433,7,B,9,7
986,2,0,7,7
1232,5,2,s,B
848,7,2,s,B
803,5,9,9,9
419,s,7,7,7
257,9,B,s,9
536,4,0,0,0
326,2,7,4,4
845,4,B,7,7
132,4,0,s,0
954,5,B,7,7
228,4,0,6,6
682,B,7,5,5
449,9,7,0,0
964,4,0,9,9
959,5,B,7,7
985,2,0,7,7
806,5,B,7,7
1267,0,0,0,0
306,9,6,s,2
848,4,B,7,7
494,B,7,7,7
888,7,4,4,0
68,2,s,s,0
864,4,9,5,5
933,B,2,7,7
2243,0,0,9,9
163,0,0,0,0
904,0,9,6,6
149,5,9,s,2
84,7,7,4,4
781,0,9,9,9
386,0,6,2,2
943,7,7,4,4
