,Soprano,Alto,Tenor,Bass
59,2,B,7,7
60,3,0,7,0
61,3,0,7,0
62,3,0,7,0
63,3,0,7,0
64,2,0,8,5
65,2,0,8,5
66,2,B,2,5
67,2,B,2,5
68,0,9,3,6
69,0,9,3,6
70,0,9,3,6
71,0,9,3,6
72,0,7,3,7
73,0,7,3,7
74,0,7,2,7
75,0,7,0,7
76,B,7,2,7
77,B,7,2,7
78,B,7,2,7
79,B,7,2,7
80,0,7,3,0
81,0,7,3,0
82,0,7,3,0
83,0,7,3,0
84,0,7,3,0
85,0,7,3,0
86,0,7,3,0
87,0,7,3,0
88,0,7,3,0
89,0,7,3,0
90,0,7,3,0
91,0,7,3,0
92,0,7,3,0
93,0,7,3,0
94,0,7,3,0
95,0,7,3,0
96,3,0,7,0
97,3,0,7,0
98,3,0,7,2
99,3,0,7,2
100,0,7,3,3
101,0,7,3,3
102,0,7,3,5
103,0,7,3,5
104,B,7,2,7
105,B,7,2,7
106,B,5,2,7
107,B,5,2,7
108,0,3,0,8
109,0,3,0,8
110,0,3,0,7
111,0,3,0,7
112,2,8,0,5
113,2,8,0,5
114,2,8,0,5
115,2,8,0,5
116,2,7,0,7
117,2,7,0,7
118,2,7,B,7
119,2,7,B,7
120,3,7,0,0
121,3,7,0,0
122,3,7,0,0
123,3,7,0,0
124,3,0,7,0
125,3,0,7,0
126,3,0,7,0
127,3,0,7,0
128,2,0,7,7
129,2,0,7,7
130,2,B,7,7
131,2,B,7,7
132,3,0,7,0
133,3,0,7,0
134,3,0,7,A
135,3,0,7,A
136,5,0,9,9
137,5,0,9,9
138,5,9,5,2
139,5,9,5,2
140,2,7,7,B
141,2,7,7,B
142,2,B,5,7
143,2,B,5,7
144,3,7,3,0
145,3,7,3,0
146,3,7,2,0
147,3,7,2,0
148,3,9,0,6
149,3,9,0,6
150,3,9,0,6
151,3,9,0,6
152,2,B,7,7
153,2,B,7,7
154,2,B,7,7
155,2,B,7,7
156,3,0,7,0
157,3,0,7,0
158,3,0,7,0
159,3,0,7,0
160,2,0,8,5
161,2,0,8,5
162,2,B,2,5
163,2,B,2,5
164,0,9,3,6
165,0,9,3,6
166,0,9,3,6
167,0,9,3,6
168,0,7,3,7
169,0,7,3,7
170,0,7,2,7
171,0,7,0,7
172,B,7,2,7
173,B,7,2,7
174,B,7,2,7
175,B,7,2,7
176,0,7,3,0
177,0,7,3,0
178,0,7,3,0
179,0,7,3,0
180,0,7,3,0
181,0,7,3,0
182,0,7,3,0
183,0,7,3,0
184,0,7,3,0
185,0,7,3,0
186,0,7,3,0
187,0,7,3,0
188,3,0,7,0
189,3,0,7,0
190,3,0,7,0
191,3,0,7,0
192,3,0,7,0
193,3,0,7,0
194,3,0,7,2
195,3,0,7,2
196,3,0,7,3
197,3,0,7,3
198,3,0,7,5
199,3,0,7,5
200,2,0,7,7
201,2,0,7,7
202,2,A,7,7
203,2,A,7,7
204,3,A,7,3
205,3,A,7,3
206,3,A,7,3
207,3,A,7,3
208,0,A,7,8
209,0,A,7,8
210,0,8,5,8
211,0,7,3,8
212,0,5,2,8
213,0,5,2,8
214,0,5,0,8
215,0,5,0,8
216,B,7,2,7
217,B,7,2,7
218,B,7,2,7
219,B,7,2,7
220,3,7,0,0
221,3,7,0,0
222,3,7,2,0
223,3,7,2,0
224,3,9,3,0
225,3,9,3,0
226,3,A,7,A
227,3,A,7,A
228,3,0,5,9
229,3,0,5,9
230,3,0,5,5
231,3,0,5,5
232,2,0,5,A
233,2,0,5,A
234,2,0,5,8
235,2,0,5,8
236,3,A,7,7
237,3,A,7,7
238,3,A,7,3
239,3,A,7,3
240,0,A,3,8
241,0,A,3,8
242,0,8,3,7
243,0,7,3,7
244,0,8,2,5
245,0,8,2,5
246,0,8,2,2
247,0,8,2,2
248,B,7,2,7
249,B,7,2,7
250,B,7,2,7
251,B,7,2,7
252,0,0,5,9
253,0,0,5,9
254,0,0,5,9
255,0,0,5,9
256,2,A,5,A
257,2,A,5,A
258,4,A,7,A
259,4,A,7,A
260,5,0,8,8
261,5,0,8,8
262,5,1,8,A
263,5,1,8,A
264,5,0,7,0
265,5,0,7,0
266,5,0,5,0
267,5,0,5,0
268,4,0,7,0
269,4,0,7,0
270,4,0,7,0
271,4,0,7,0
272,5,0,8,5
273,5,0,8,5
274,5,0,8,5
275,5,0,8,5
276,2,0,9,6
277,2,0,9,6
278,2,0,9,6
279,2,0,9,6
280,3,B,7,7
281,3,B,7,7
282,3,0,7,9
283,3,0,7,9
284,2,2,7,B
285,2,2,7,B
286,2,2,5,B
287,2,2,5,B
288,0,7,3,0
289,0,7,3,0
290,0,8,3,5
291,0,8,3,5
292,B,7,2,7
293,B,7,2,7
294,B,7,5,7
295,B,7,5,7
296,0,7,4,0
297,0,7,4,0
298,0,7,4,0
299,0,7,4,0
0,A,2,A,7
1,A,2,A,7
2,A,A,2,7
3,A,A,2,7
4,0,A,7,3
5,0,A,7,3
6,0,9,5,5
7,0,9,5,5
8,2,A,5,A
9,2,A,5,A
10,2,A,5,A
11,2,A,5,A
12,3,7,0,0
13,3,7,0,0
14,3,9,0,0
15,3,9,0,0
16,2,B,2,7
17,2,B,3,7
18,2,B,5,7
19,2,B,5,7
20,0,0,5,9
21,0,0,5,9
22,0,0,3,9
23,0,0,2,9
24,5,0,0,9
25,5,0,0,9
26,5,2,7,B
27,5,2,7,B
28,3,2,7,0
29,3,2,7,0
30,3,0,7,0
31,3,0,7,0
32,2,B,7,7
33,2,B,7,7
34,2,B,7,7
35,2,B,7,7
36,2,B,7,7
37,2,B,7,7
38,2,B,7,7
39,2,B,7,7
40,s,s,s,s
41,s,s,s,s
42,s,s,s,s
43,s,s,s,s
44,7,3,A,3
45,7,3,A,3
46,7,3,A,3
47,7,3,A,3
48,5,3,A,A
49,5,3,A,A
50,5,2,A,A
51,5,2,8,A
52,3,2,7,0
53,3,2,7,0
54,3,0,7,0
55,3,0,7,0
56,2,0,7,7
57,2,0,7,7
58,2,A,7,7
59,2,A,5,7
60,0,A,3,8
61,0,A,3,8
62,0,8,3,8
63,0,8,3,8
64,A,8,3,3
65,A,8,3,3
66,A,7,3,2
67,A,7,3,2
68,0,8,3,0
69,0,8,3,0
70,0,7,3,0
71,0,7,3,0
72,A,5,A,2
73,A,5,A,2
74,A,3,A,0
75,A,3,A,0
76,8,5,A,2
77,8,5,A,2
78,8,2,A,A
79,8,2,A,A
80,7,3,A,3
81,7,3,A,3
82,7,3,A,3
83,7,3,A,3
84,7,3,A,3
85,7,3,A,3
86,7,3,A,3
87,7,3,A,3
88,s,s,s,s
89,s,s,s,s
90,s,s,s,s
91,s,s,s,s
92,2,5,A,A
93,2,5,A,A
94,2,5,A,8
95,2,5,A,8
96,3,7,A,7
97,3,7,A,7
98,3,A,A,7
99,3,A,A,7
100,5,0,8,5
101,5,0,8,5
102,5,2,8,5
103,5,2,8,5
104,7,3,A,3
105,7,3,A,3
106,7,3,A,3
107,7,3,A,3
108,7,0,7,4
109,7,0,7,4
110,7,A,7,4
111,7,A,7,4
112,5,8,0,5
113,5,8,0,5
114,5,A,0,7
115,5,A,0,7
116,0,0,5,8
117,0,0,5,8
118,2,0,5,8
119,2,0,5,8
120,3,0,7,3
121,3,0,7,3
122,3,0,7,5
123,3,0,7,5
124,2,0,7,7
125,2,0,7,7
126,2,B,5,7
127,2,B,5,7
128,0,7,4,0
129,0,7,4,0
130,0,7,4,0
131,0,7,4,0
132,0,7,4,0
133,0,7,4,0
134,0,7,4,0
135,0,7,4,0
136,0,7,4,0
137,0,7,4,0
138,0,7,4,0
139,0,7,4,0
0,0,7,3,0
1,0,7,3,0
2,0,7,3,A
3,0,7,3,A
4,0,5,2,8
5,0,5,2,8
6,0,5,0,8
7,0,5,0,8
8,A,7,2,7
9,A,7,2,7
10,A,7,0,7
11,A,7,0,7
12,3,7,A,7
13,3,7,A,7
14,3,7,0,9
15,3,7,0,9
16,2,7,2,B
17,2,7,2,B
18,0,9,3,0
19,0,9,3,0
20,2,B,5,7
21,2,B,5,7
22,2,B,5,7
23,2,B,5,7
24,0,7,3,0
25,0,7,3,0
26,0,7,3,0
27,0,7,3,0
28,0,7,3,0
29,0,7,3,0
30,0,7,3,0
31,0,7,3,0
32,0,7,3,0
33,0,7,3,0
34,2,B,5,0
35,2,B,5,0
36,3,0,7,0
37,3,0,7,0
38,3,0,8,0
39,3,0,8,0
40,5,5,2,A
41,5,5,2,A
42,5,5,0,8
43,5,5,0,8
44,3,A,A,7
45,3,A,A,7
46,3,A,0,7
47,3,A,0,7
48,5,8,2,5
49,5,8,2,5
50,5,8,2,5
51,5,8,2,5
52,7,7,3,3
53,7,7,3,3
54,7,8,A,3
55,7,A,A,3
56,3,8,0,8
57,3,8,0,8
58,3,8,0,8
59,3,8,0,8
60,3,8,0,8
61,3,8,0,8
62,3,8,0,8
63,3,8,0,8
64,3,8,0,8
65,3,8,0,8
66,3,8,0,7
67,3,8,0,7
68,5,8,2,5
69,5,8,2,5
70,5,8,3,5
71,5,8,3,5
72,7,7,2,B
73,7,7,2,B
74,5,7,2,B
75,5,7,2,B
76,3,7,0,0
77,3,7,0,0
78,3,7,0,A
79,3,7,0,A
80,5,5,0,8
81,5,5,0,8
82,3,0,0,5
83,3,0,0,5
84,2,B,7,7
85,2,B,7,7
86,2,B,5,7
87,2,B,5,7
88,0,7,3,0
89,0,7,3,0
90,0,7,3,0
91,0,7,3,0
92,0,7,3,0
93,0,7,3,0
94,0,7,3,0
95,0,7,3,0
96,0,6,9,2
97,0,6,9,2
98,0,7,9,4
99,0,7,9,4
100,0,9,2,6
101,0,9,2,6
102,0,9,2,2
103,0,9,2,2
104,A,7,2,7
105,A,7,2,7
106,A,7,2,5
107,A,7,2,5
108,3,7,0,3
109,3,7,0,3
110,3,7,0,0
111,3,7,0,0
0,0,7,3,0
1,0,7,3,0
2,0,7,3,0
3,0,7,3,0
4,2,7,2,0
5,2,7,2,0
6,2,7,2,B
7,2,7,2,B
8,3,7,0,0
9,3,7,0,0
10,3,7,0,0
11,3,7,0,0
12,0,7,3,0
13,0,7,3,0
14,0,7,3,0
15,0,7,3,0
16,s,s,s,s
17,s,s,s,s
18,s,s,s,s
19,s,s,s,s
20,7,0,3,0
21,7,0,3,0
22,7,0,3,0
23,7,0,3,0
24,5,0,5,2
25,5,0,5,2
26,5,B,5,2
27,5,B,5,2
28,3,0,7,3
29,3,0,7,3
30,3,0,7,5
31,3,0,7,5
32,2,0,7,7
33,2,0,7,7
34,2,B,7,7
35,2,B,7,7
36,0,0,7,8
37,0,0,7,8
38,0,0,5,8
39,0,0,5,8
40,2,7,B,7
41,2,7,B,7
42,2,7,B,7
43,2,7,B,7
44,2,7,B,7
45,2,7,B,7
46,2,7,B,7
47,2,7,B,7
48,3,A,7,7
49,3,A,7,7
50,3,A,7,3
51,3,A,7,3
52,5,A,5,3
53,5,A,5,3
54,5,A,5,2
55,5,A,5,2
56,7,A,3,3
57,7,A,3,3
58,7,A,3,3
59,7,A,3,3
60,3,A,7,3
61,3,A,7,3
62,3,A,7,3
63,3,A,7,3
64,s,s,s,s
65,s,s,s,s
66,s,s,s,s
67,s,s,s,s
68,7,3,A,3
69,7,3,A,3
70,7,3,A,1
71,7,3,A,1
72,8,3,8,0
73,8,3,8,0
74,8,2,8,0
75,8,2,8,0
76,7,3,A,A
77,7,3,A,A
78,7,3,A,A
79,7,3,A,A
80,5,3,0,8
81,5,3,0,8
82,5,3,0,8
83,5,3,0,8
84,5,2,A,A
85,5,2,A,A
86,5,2,8,A
87,5,2,8,A
88,3,A,7,3
89,3,A,7,3
90,3,A,7,3
91,3,A,7,3
92,3,A,7,3
93,3,A,7,3
94,3,A,7,3
95,3,A,7,3
96,7,A,3,3
97,7,A,3,3
98,7,A,3,3
99,7,A,3,3
100,5,A,5,3
101,5,A,5,3
102,5,B,5,2
103,5,B,5,2
104,3,0,7,0
105,3,0,7,0
106,3,0,7,0
107,3,0,7,0
108,0,7,3,0
109,0,7,3,0
110,0,7,3,0
111,0,7,3,0
112,s,s,s,s
113,s,s,s,s
114,s,s,s,s
115,s,s,s,s
116,5,0,5,9
117,5,0,5,9
118,5,0,3,9
119,5,0,3,9
120,5,0,2,A
121,5,0,2,A
122,5,A,2,A
123,5,9,2,A
124,3,A,2,7
125,3,A,2,7
126,3,A,0,7
127,3,A,0,7
128,2,A,2,5
129,2,A,2,5
130,2,A,3,5
131,2,A,3,5
132,0,9,5,5
133,0,9,5,5
134,0,9,3,5
135,0,9,3,5
136,A,5,2,A
137,A,5,2,A
138,A,5,2,A
139,A,5,2,A
140,A,5,2,A
141,A,5,2,A
142,A,5,2,A
143,A,5,2,A
144,3,0,7,0
145,3,0,7,0
146,3,0,7,0
147,3,0,7,0
148,5,2,A,A
149,5,2,A,A
150,5,2,A,8
151,5,2,A,8
152,7,3,A,7
153,7,3,A,7
154,7,1,A,3
155,7,1,A,3
156,3,0,8,8
157,3,0,8,8
158,3,0,8,8
159,3,0,8,8
160,s,s,s,s
161,s,s,s,s
162,s,s,s,s
163,s,s,s,s
164,7,0,A,4
165,7,0,A,4
166,7,0,A,4
167,7,0,A,4
168,5,0,8,5
169,5,0,8,5
170,5,0,8,7
171,5,0,8,7
172,0,0,3,8
173,0,0,3,8
174,2,0,5,8
175,2,0,5,8
0,0,7,3,0
1,0,7,3,0
2,0,7,3,0
3,0,7,3,0
4,2,7,2,B
5,2,7,2,B
6,2,7,2,B
7,2,7,2,B
8,3,7,2,0
9,3,7,2,0
10,3,7,0,0
11,3,7,B,0
12,3,7,0,0
13,3,7,0,0
14,3,7,0,A
15,3,7,0,A
16,5,0,0,8
17,5,0,0,8
18,5,B,2,8
19,5,B,2,8
20,3,0,3,7
21,3,0,3,7
22,3,0,0,5
23,3,0,0,5
24,2,0,7,7
25,2,0,7,7
26,2,0,7,7
27,2,0,7,7
28,2,B,7,7
29,2,B,7,7
30,2,B,7,7
31,2,B,7,7
32,3,0,7,0
33,3,0,7,0
34,3,0,7,0
35,3,0,7,0
36,5,A,5,2
37,5,A,5,2
38,5,A,5,2
39,5,A,5,2
40,7,A,5,3
41,7,A,5,3
42,7,A,3,3
43,7,A,2,3
44,7,A,3,3
45,7,A,3,3
46,7,A,3,2
47,7,A,3,2
48,8,8,3,0
49,8,8,3,0
50,8,A,3,0
51,8,A,3,0
52,7,0,3,8
53,7,0,3,8
54,5,0,3,8
55,5,0,3,8
56,5,A,3,A
57,5,A,3,A
58,5,A,3,A
59,5,A,3,A
60,5,A,2,A
61,5,A,2,A
62,5,A,2,A
63,5,A,2,A
64,3,A,7,3
65,3,A,7,3
66,3,A,7,3
67,3,A,7,3
68,3,A,7,3
69,3,A,7,3
70,3,A,7,3
71,3,A,7,3
72,7,A,3,3
73,7,A,3,3
74,7,A,3,3
75,7,A,3,3
76,5,A,5,2
77,5,A,5,2
78,5,A,5,2
79,5,A,5,2
80,7,A,5,3
81,7,A,5,3
82,7,A,5,2
83,7,A,5,2
84,7,3,3,0
85,7,3,3,0
86,7,3,3,A
87,7,3,3,A
88,5,3,0,8
89,5,3,0,8
90,5,2,8,5
91,5,2,8,5
92,3,3,A,7
93,3,3,A,7
94,3,3,A,3
95,3,3,A,3
96,5,3,A,A
97,5,3,A,A
98,5,3,A,A
99,5,3,A,A
100,5,2,A,A
101,5,2,A,A
102,5,2,A,A
103,5,2,A,A
104,5,2,A,A
105,5,2,A,A
106,5,2,A,A
107,5,2,A,A
108,7,0,A,4
109,7,0,A,4
110,7,0,A,4
111,7,0,A,4
112,8,0,8,5
113,8,0,8,5
114,8,0,7,7
115,8,0,7,7
116,8,0,5,8
117,8,0,5,8
118,8,0,5,A
119,8,0,5,A
120,7,0,4,0
121,7,0,4,0
122,7,A,4,0
123,7,A,4,0
124,5,8,5,1
125,5,8,5,1
126,7,8,5,0
127,7,8,5,0
128,7,1,5,A
129,7,1,5,A
130,7,1,5,A
131,7,1,5,A
132,7,0,4,0
133,7,0,4,0
134,7,A,4,0
135,7,A,4,0
136,5,8,0,5
137,5,8,0,5
138,5,8,0,5
139,5,8,0,5
140,5,8,0,5
141,5,8,0,5
142,5,8,0,5
143,5,8,0,5
144,0,8,5,5
145,0,8,5,5
146,0,8,5,5
147,0,8,5,5
148,2,7,5,B
149,2,7,5,B
150,2,7,5,B
151,2,7,5,B
152,3,7,3,0
153,3,7,3,0
154,3,8,3,0
155,3,8,3,0
156,3,A,3,7
157,3,A,3,7
158,3,A,3,7
159,3,A,3,7
160,5,0,3,8
161,5,0,3,8
162,5,0,3,8
163,5,0,3,8
164,5,A,2,A
165,5,A,2,A
166,5,A,2,A
167,5,A,2,A
168,7,A,3,3
169,7,A,3,3
170,7,A,3,3
171,7,A,3,3
172,7,A,3,3
173,7,A,3,3
174,7,A,3,3
175,7,A,3,3
176,7,7,2,B
177,7,7,2,B
178,7,7,5,B
179,7,7,5,B
180,7,0,5,0
181,7,0,5,0
182,7,0,3,0
183,7,0,3,0
184,8,0,3,5
185,8,0,3,5
186,8,5,1,5
187,8,5,0,5
188,7,5,A,7
189,7,5,A,7
190,7,4,A,7
191,7,4,A,7
192,5,5,0,8
193,5,5,0,8
194,5,B,2,8
195,5,B,2,8
196,3,0,3,7
197,3,0,3,7
198,2,0,8,5
199,2,0,8,5
200,2,0,7,7
201,2,0,7,7
202,2,0,7,7
203,2,0,7,7
204,2,B,7,7
205,2,B,7,7
206,2,B,5,7
207,2,B,5,7
0,0,7,3,0
1,0,7,3,0
2,0,7,3,2
3,0,7,3,2
4,A,7,3,3
5,A,7,3,3
6,A,7,3,5
7,A,7,3,5
8,A,7,2,7
9,A,7,2,7
10,A,7,3,7
11,A,7,3,7
12,0,7,0,9
13,0,7,0,9
14,0,5,0,9
15,0,5,0,9
16,2,5,A,A
17,2,5,A,A
18,2,A,2,A
19,2,A,2,A
20,0,A,3,0
21,0,A,3,0
22,0,9,3,0
23,0,9,3,0
24,A,7,4,1
25,A,7,4,1
26,A,7,4,1
27,A,7,4,1
28,9,7,9,2
29,9,7,9,2
30,9,6,2,2
31,9,6,0,2
32,7,2,A,7
33,7,2,A,7
34,7,2,A,7
35,7,2,A,7
36,7,2,A,7
37,7,2,A,7
38,7,2,A,7
39,7,2,A,7
40,s,s,s,s
41,s,s,s,s
42,s,s,s,s
43,s,s,s,s
44,A,7,2,7
45,A,7,2,7
46,A,7,2,5
47,A,7,2,5
48,0,7,3,3
49,0,7,3,3
50,0,7,0,3
51,0,7,0,3
52,2,8,5,B
53,2,8,5,B
54,2,7,5,B
55,2,7,5,B
56,0,7,5,0
57,0,7,5,0
58,0,7,3,0
59,0,7,3,0
60,B,7,2,7
61,B,7,2,7
62,B,7,2,7
63,B,7,2,7
64,0,7,3,0
65,0,7,3,0
66,0,7,3,0
67,0,7,3,0
68,0,7,3,0
69,0,7,3,0
70,0,7,3,0
71,0,7,3,0
72,s,s,s,s
73,s,s,s,s
74,s,s,s,s
75,s,s,s,s
76,5,0,5,8
77,5,0,5,8
78,5,A,5,7
79,5,A,5,7
80,0,8,5,5
81,0,8,5,5
82,2,8,5,5
83,2,8,5,5
84,3,7,7,0
85,3,7,7,0
86,3,0,7,0
87,3,0,7,0
88,2,0,7,7
89,2,0,7,7
90,2,B,7,7
91,2,B,7,7
92,0,0,7,8
93,0,0,7,8
94,0,0,5,8
95,0,0,5,8
96,2,7,B,7
97,2,7,B,7
98,2,7,B,7
99,2,7,B,7
100,2,7,B,7
101,2,7,B,7
102,2,7,B,7
103,2,7,B,7
104,s,s,s,s
105,s,s,s,s
106,s,s,s,s
107,s,s,s,s
108,0,7,3,0
109,0,7,3,0
110,0,6,3,0
111,0,6,3,0
112,A,7,2,7
113,A,7,2,7
114,A,A,2,7
115,A,A,2,7
116,0,A,5,5
117,0,A,5,5
118,0,9,5,5
119,0,9,5,5
120,2,A,5,A
121,2,A,5,A
122,2,A,5,9
123,2,A,5,9
124,0,9,3,7
125,0,9,3,7
126,0,9,3,6
127,0,9,3,6
128,A,9,2,7
129,A,9,2,7
130,A,7,2,7
131,A,7,2,7
132,9,7,2,2
133,9,7,2,2
134,9,6,2,2
135,9,6,0,2
136,7,2,A,7
137,7,2,A,7
138,7,2,A,7
139,7,2,A,7
140,A,7,2,7
141,A,7,2,7
142,A,7,2,5
143,A,7,2,5
144,0,7,3,3
145,0,7,3,3
146,0,7,3,2
147,0,7,3,2
148,2,8,5,0
149,2,8,5,0
150,2,8,5,B
151,2,8,5,B
152,0,7,5,0
153,0,7,5,0
154,0,7,3,0
155,0,7,3,0
156,B,7,2,7
157,B,7,2,7
158,B,7,5,7
159,B,7,5,7
0,A,7,3,3
1,A,7,3,3
2,A,7,3,3
3,A,7,3,3
4,7,3,A,3
5,7,3,A,3
6,7,5,A,2
7,7,5,A,2
8,0,7,3,0
9,0,7,3,0
10,0,7,3,0
11,0,7,3,0
12,2,7,2,B
13,2,7,2,B
14,2,7,2,B
15,2,7,2,B
16,3,7,0,0
17,3,7,0,0
18,3,7,0,2
19,3,7,0,2
20,3,0,7,3
21,3,0,7,3
22,3,0,7,5
23,3,0,7,5
24,2,0,7,7
25,2,0,7,7
26,2,0,7,7
27,2,0,7,7
28,2,B,7,7
29,2,B,7,7
30,2,B,7,7
31,2,B,7,7
32,0,0,3,8
33,0,0,3,8
34,2,0,3,8
35,2,0,3,8
36,3,A,3,7
37,3,A,3,7
38,3,7,A,7
39,3,7,A,7
40,A,5,A,2
41,A,5,A,2
42,A,5,2,A
43,A,5,2,A
44,7,5,A,3
45,7,5,A,3
46,7,A,7,3
47,7,A,7,3
48,8,3,0,0
49,8,3,0,0
50,8,5,A,2
51,8,5,A,2
52,7,5,A,3
53,7,5,A,3
54,7,3,A,3
55,7,3,A,3
56,5,3,0,8
57,5,3,0,8
58,5,3,0,8
59,5,3,0,8
60,5,2,A,A
61,5,2,A,A
62,5,2,8,A
63,5,2,8,A
64,3,A,7,3
65,3,A,7,3
66,3,A,7,3
67,3,A,7,3
68,3,A,7,3
69,3,A,7,3
70,3,A,7,3
71,3,A,7,3
72,3,A,7,3
73,3,A,7,3
74,3,A,7,3
75,3,A,7,3
76,3,A,7,3
77,3,A,7,3
78,3,A,7,3
79,3,A,7,3
80,A,7,3,3
81,A,7,3,3
82,A,7,3,3
83,A,7,3,3
84,7,3,A,3
85,7,3,A,3
86,7,5,A,2
87,7,5,A,2
88,0,7,3,0
89,0,7,3,0
90,0,7,3,0
91,0,7,3,0
92,2,7,2,B
93,2,7,2,B
94,2,7,2,B
95,2,7,2,B
96,3,7,0,0
97,3,7,0,0
98,3,7,0,2
99,3,7,0,2
100,3,0,7,3
101,3,0,7,3
102,3,0,7,5
103,3,0,7,5
104,2,0,7,7
105,2,0,7,7
106,2,0,7,7
107,2,0,7,7
108,2,B,7,7
109,2,B,7,7
110,2,B,7,7
111,2,B,7,7
112,0,0,3,8
113,0,0,3,8
114,2,0,3,8
115,2,0,3,8
116,3,A,3,7
117,3,A,3,7
118,3,7,A,7
119,3,7,A,7
120,A,5,A,2
121,A,5,A,2
122,A,5,2,A
123,A,5,2,A
124,7,5,A,3
125,7,5,A,3
126,7,A,7,3
127,7,A,7,3
128,8,3,0,0
129,8,3,0,0
130,8,5,A,2
131,8,5,A,2
132,7,5,A,3
133,7,5,A,3
134,7,3,A,3
135,7,3,A,3
136,5,3,0,8
137,5,3,0,8
138,5,3,0,8
139,5,3,0,8
140,5,2,A,A
141,5,2,A,A
142,5,2,8,A
143,5,2,8,A
144,3,A,7,3
145,3,A,7,3
146,3,A,7,3
147,3,A,7,3
148,3,A,7,3
149,3,A,7,3
150,3,A,7,3
151,3,A,7,3
152,3,A,7,3
153,3,A,7,3
154,3,A,7,3
155,3,A,7,3
156,3,A,7,3
157,3,A,7,3
158,3,A,7,3
159,3,A,7,3
160,7,3,A,3
161,7,3,A,3
162,7,3,A,3
163,7,3,A,3
164,9,5,0,3
165,9,5,0,3
166,9,5,0,3
167,9,5,0,3
168,B,5,2,2
169,B,5,2,2
170,B,8,5,2
171,B,8,5,2
172,0,7,3,3
173,0,7,3,3
174,0,3,0,8
175,0,3,0,8
176,2,8,0,5
177,2,8,0,5
178,2,5,0,2
179,2,5,0,2
180,2,2,0,7
181,2,2,0,7
182,2,7,B,7
183,2,5,B,7
184,0,3,0,0
185,0,3,0,0
186,0,3,0,0
187,0,3,0,0
188,0,3,0,0
189,0,3,0,0
190,0,3,0,0
191,0,3,0,0
192,2,A,5,A
193,2,A,5,A
194,2,A,5,8
195,2,A,5,8
196,3,A,7,7
197,3,A,7,7
198,3,A,7,5
199,3,A,7,5
200,5,A,5,3
201,5,A,5,3
202,5,A,5,2
203,5,A,5,2
204,7,A,3,3
205,7,A,3,3
206,7,A,3,7
207,7,A,3,7
0,0,7,3,0
1,0,7,3,0
2,0,7,3,2
3,0,7,3,2
4,0,0,7,3
5,0,0,7,3
6,0,2,7,3
7,0,2,7,3
8,0,3,7,2
9,0,3,7,2
10,0,3,7,0
11,0,3,7,0
12,7,2,7,B
13,7,2,7,B
14,7,2,7,B
15,7,2,7,B
16,7,2,7,B
17,7,2,7,B
18,5,2,7,B
19,5,2,7,B
20,3,0,7,0
21,3,0,7,0
22,3,0,5,0
23,3,0,5,0
24,7,0,3,3
25,7,0,3,3
26,7,0,3,3
27,7,0,3,3
28,5,B,5,2
29,5,B,5,2
30,5,B,5,2
31,5,B,5,2
32,3,0,7,0
33,3,0,7,0
34,3,0,7,0
35,3,0,7,0
36,2,B,7,7
37,2,B,7,7
38,2,B,7,7
39,2,B,7,7
40,2,B,7,7
41,2,B,7,7
42,2,B,7,7
43,2,B,7,7
44,2,B,7,7
45,2,B,7,7
46,2,B,7,7
47,2,B,7,7
48,7,0,7,3
49,7,0,7,3
50,7,2,7,3
51,7,2,7,3
52,7,3,0,2
53,7,3,0,2
54,7,3,0,0
55,7,3,0,0
56,9,3,0,6
57,9,3,0,6
58,9,3,0,6
59,9,3,0,6
60,A,2,A,7
61,A,2,A,7
62,A,2,A,7
63,A,2,A,7
64,A,2,4,7
65,A,2,4,7
66,A,2,4,7
67,A,2,4,7
68,9,0,6,9
69,9,0,6,9
70,9,0,6,9
71,9,0,6,9
72,7,A,7,A
73,7,A,7,A
74,7,A,7,0
75,7,A,7,0
76,6,9,2,2
77,6,9,2,2
78,6,9,2,2
79,6,9,2,2
80,6,9,2,2
81,6,9,2,2
82,6,9,2,2
83,6,9,2,2
84,7,B,2,7
85,7,B,2,7
86,7,B,2,7
87,7,B,2,7
88,7,B,2,7
89,7,B,2,7
90,7,B,2,7
91,7,B,2,7
92,7,B,2,7
93,7,B,2,7
94,7,B,2,7
95,7,B,2,7
96,7,0,3,0
97,7,0,3,0
98,7,0,3,0
99,7,0,3,0
100,5,8,2,0
101,5,8,2,0
102,5,8,2,0
103,5,8,2,0
104,2,7,2,B
105,2,7,2,B
106,2,7,2,B
107,2,7,2,B
108,3,7,0,0
109,3,7,0,0
110,3,7,0,0
111,3,7,0,0
112,3,0,8,0
113,3,0,8,0
114,5,0,8,2
115,5,0,8,2
116,7,A,7,3
117,7,A,7,3
118,7,A,7,3
119,7,A,7,3
120,5,0,8,8
121,5,0,8,8
122,5,0,8,8
123,5,0,8,8
124,3,A,7,A
125,3,A,7,A
126,3,A,7,A
127,3,A,7,A
128,2,A,5,A
129,2,A,5,A
130,2,A,5,A
131,2,A,5,A
132,3,A,7,3
133,3,A,7,3
134,3,A,7,3
135,3,A,7,3
136,3,A,7,3
137,3,A,7,3
138,3,A,7,3
139,3,A,7,3
140,3,A,7,3
141,3,A,7,3
142,3,A,7,3
143,3,A,7,3
144,A,3,7,3
145,A,3,7,3
146,A,3,7,3
147,A,3,7,3
148,0,3,5,8
149,0,3,5,8
150,0,3,5,8
151,0,3,5,8
152,A,2,5,A
